id,question,hop_count,reasoning_path,variant_type
60,"Đỗ Mười là tiền nhiệm của Phạm Hùng trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Phạm Hùng sinh năm 1912. Đúng hay sai?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""BORN_YEAR"", ""YEAR_1912""]",Normal
61,"Đỗ Mười là tiền nhiệm của Phạm Hùng trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Phạm Hùng mất năm 1988. Đúng hay sai?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""DIED_YEAR"", ""YEAR_1988""]",Normal
62,"Nguyễn Khắc Định kế nhiệm Trần Bình Minh trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Trần Bình Minh giữ chức vụ Bí thư Tỉnh ủy Khánh Hòa từ 2010-09-30 đến 2019-10-19. Đúng hay sai?",2,"[""pol3581718"", ""SUCCEEDED"", ""pol808519"", ""TERM_DURATION"", ""DURATION_từ 2010-09-30 đến 2019-10-19""]",Normal
63,"Hoàng Văn Thái là tiền nhiệm của Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà trong chức vụ Tư lệnh Quân Giải phóng miền Nam Việt Nam, Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà tham gia chiến dịch Chiến dịch Hồ Chí Minh. Đúng hay sai?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""FOUGHT_IN"", ""cam591117_001""]",Normal
64,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang có học vị Kĩ sư cơ khí chế tạo máy. Đúng hay sai?",2,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""HAS_ACADEMIC_TITLE"", ""aca798260_001""]",Normal
65,"Đoàn Quốc Cường là tiền nhiệm của Hoàng Anh Công trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Đồng Tháp, Hoàng Anh Công sinh năm 1971 tại Vĩnh Long. Đúng hay sai?",2,"[""pol3242856"", ""PRECEDED"", ""pol19777126"", ""BORN_AT"", ""loc815834_001""]",Normal
66,"Võ Kim Cự là tiền nhiệm của Lê Đình Sơn trong chức vụ Phó Chủ tịch UBND tỉnh Hà Tĩnh, Lê Đình Sơn có học vị Kĩ sư Nông nghiệp. Đúng hay sai?",2,"[""pol1463202"", ""PRECEDED"", ""pol3281128"", ""HAS_ACADEMIC_TITLE"", ""aca805137_001""]",Normal
67,"Trần Lưu Quang là tiền nhiệm của Phan Văn Mãi trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Phan Văn Mãi giữ chức vụ Bí thư Tỉnh ủy Bến Tre từ 2019-07-12 đến 2021-07-03. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""TERM_DURATION"", ""DURATION_từ 2019-07-12 đến 2021-07-03""]",Normal
68,"Tráng A Pao kế nhiệm Nguyễn Viết Tiến trong chức vụ Chủ tịch Hội đồng Dân tộc của Quốc hội, Nguyễn Viết Tiến mất năm 2010. Đúng hay sai?",2,"[""pol325220"", ""SUCCEEDED"", ""pol3706744"", ""DIED_YEAR"", ""YEAR_2010""]",Normal
69,"Đào Đức Toàn là tiền nhiệm của Trần Đơn trong chức vụ Trợ lý Tổng Bí thư, Phụ trách Văn phòng Tổng Bí thư, Trần Đơn đã từng giữ chức vụ (từ 2019-09-08 đến 2023-02-01) Chánh Văn phòng Bộ Công an. Đúng hay sai?",2,"[""pol3699014"", ""PRECEDED"", ""pol3174141"", ""SERVED_AS"", ""pos11474320_004""]",Normal
70,"Phạm Hoài Nam là tiền nhiệm của Trần Thanh Nghiêm trong chức vụ Tư lệnh Quân chủng Hải quân, Trần Thanh Nghiêm giữ chức vụ Tư lệnh Quân chủng Hải quân từ 2020-09-11 đến nay. Đúng hay sai?",2,"[""pol3234339"", ""PRECEDED"", ""pol15254839"", ""TERM_DURATION"", ""DURATION_từ 2020-09-11 đến nay""]",Normal
71,"Đỗ Mười là tiền nhiệm của Phạm Hùng trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Phạm Hùng phục vụ trong Quân chủng Hải quân Việt Nam. Đúng hay sai?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""SERVED_IN"", ""pos3410352_001""]",Normal
72,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định kế nhiệm Lê Thanh Quang trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Lê Thanh Quang giữ chức vụ Bí thư Tỉnh ủy Khánh Hòa từ 2010-09-30 đến 2019-10-19. Đúng hay sai?",3,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""SUCCEEDED"", ""pol3708911"", ""TERM_DURATION"", ""DURATION_từ 2010-09-30 đến 2019-10-19""]",Normal
73,"Phan Thị Thanh Tâm là tiền nhiệm của Lê Văn Hiệu trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Lê Văn Hiệu sinh năm 1967 tại Hải Dương. Đúng hay sai?",2,"[""pol19795666"", ""PRECEDED"", ""pol19787414"", ""BORN_AT"", ""loc248258_001""]",Normal
74,"Cao Đức Phát là tiền nhiệm của Nguyễn Xuân Cường trong chức vụ Bộ trưởng Bộ Nông nghiệp và Phát triển Nông thôn, Nguyễn Xuân Cường sinh năm 1959 tại Hà Nội. Đúng hay sai?",2,"[""pol108361"", ""PRECEDED"", ""pol3282589"", ""BORN_AT"", ""loc3698506_001""]",Normal
75,"Nguyễn Khắc Thận kế nhiệm Trần Quốc Văn trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hưng Yên, Trần Quốc Văn sinh năm 1968 tại An Giang. Đúng hay sai?",2,"[""pol19608952"", ""SUCCEEDED"", ""pol19604934"", ""BORN_AT"", ""loc3280810_001""]",Normal
76,"Nguyễn Minh Triết là tiền nhiệm của Trần Đức Lương trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Trần Đức Lương là cựu sinh viên của Trường Đại học Mỏ-Địa chất Hà Nội. Đúng hay sai?",2,"[""pol46776"", ""PRECEDED"", ""pol838"", ""ALUMNUS_OF"", ""alm838_001""]",Normal
77,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc giữ chức vụ Thứ trưởng, Phó Chủ nhiệm Thường trực Văn phòng Chính phủ từ 2006-06-01 đến 2007-08-02. Đúng hay sai?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2006-06-01 đến 2007-08-02""]",Normal
78,"Quản Minh Cường là tiền nhiệm của Trần Văn Truyền trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Trần Văn Truyền là tiền nhiệm của Nguyễn Văn Đọc trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Nguyễn Văn Đọc sinh năm 1959 tại Hải Phòng. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol499780"", ""PRECEDED"", ""pol3282315"", ""BORN_AT"", ""loc475335_001""]",Normal
79,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Vũ Đức Đam trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Vũ Đức Đam sinh năm 1963. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol475335"", ""BORN_YEAR"", ""YEAR_1963""]",Normal
80,"Nguyễn Văn An kế nhiệm Nông Đức Mạnh trong chức vụ Chủ tịch Quốc hội nuớc, Cộng hòa Xã hội chủ nghĩa Việt Nam, Nông Đức Mạnh sinh năm 1940. Đúng hay sai?",2,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""BORN_YEAR"", ""YEAR_1940""]",Normal
81,"Phạm Minh Chính là tiền nhiệm của Trương Thị Mai trong chức vụ Trưởng ban Tổ chức Trung ương, Trương Thị Mai là cựu sinh viên của Trường Đại học Kinh tế Bratislava. Đúng hay sai?",2,"[""pol436788"", ""PRECEDED"", ""pol841947"", ""ALUMNUS_OF"", ""alm787326_001""]",Normal
82,"Phạm Viết Thanh kế nhiệm Nguyễn Hồng Lĩnh trong chức vụ Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu, Nguyễn Hồng Lĩnh sinh năm 1964 tại Lào Cai. Đúng hay sai?",2,"[""pol3702677"", ""SUCCEEDED"", ""pol1464760"", ""BORN_AT"", ""loc3426293_001""]",Normal
83,"Quản Minh Cường là tiền nhiệm của Thái Thanh Quý trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Thái Thanh Quý là tiền nhiệm của Trương Thị Mai trong chức vụ Trưởng ban Tổ chức Trung ương, Trương Thị Mai giữ chức vụ Trưởng ban Tổ chức Trung ương từ 2021-04-08 đến 2024-05-16. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol13969814"", ""PRECEDED"", ""pol841947"", ""TERM_DURATION"", ""DURATION_từ 2021-04-08 đến 2024-05-16""]",Normal
84,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định giữ chức vụ Chủ nhiệm Ủy ban Pháp luật của Quốc hội, Ủy viên Ủy ban Thường vụ Quốc hội từ 2016-07-22 đến 2019-11-22. Đúng hay sai?",2,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""TERM_DURATION"", ""DURATION_từ 2016-07-22 đến 2019-11-22""]",Normal
85,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Nguyễn Phi Long trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Phi Long là tiền nhiệm của Nguyễn Đắc Vinh trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Nguyễn Đắc Vinh giữ chức vụ Chủ nhiệm Ủy ban Văn hóa, Giáo dục Quốc hội từ 2021-04-07 đến nay. Đúng hay sai?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol3696804"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2021-04-07 đến nay""]",Normal
86,"Lương Cường là tiền nhiệm của Trương Thị Mai trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Trương Thị Mai có học vị Thạc sĩ Quản lý Hành chính công. Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol841947"", ""HAS_ACADEMIC_TITLE"", ""aca798260_002""]",Normal
87,"Nguyễn Văn Hiện kế nhiệm Trịnh Hồng Dương trong chức vụ Chánh án Tòa án nhân dân Tối cao Việt Nam, Trịnh Hồng Dương giữ chức vụ Chánh án Tòa án nhân dân Tối cao Việt Nam từ 1997-09-24 đến 2002-07-25. Đúng hay sai?",2,"[""pol1463256"", ""SUCCEEDED"", ""pol1462804"", ""TERM_DURATION"", ""DURATION_từ 1997-09-24 đến 2002-07-25""]",Normal
88,"Đặng Vũ Minh kế nhiệm Nguyễn Hoàng Mai trong chức vụ Chủ tịch Viện Khoa học và Công nghệ Việt Nam, Nguyễn Hoàng Mai mất năm 2022. Đúng hay sai?",2,"[""pol237619"", ""SUCCEEDED"", ""pol3700156"", ""DIED_YEAR"", ""YEAR_2022""]",Normal
89,"Đinh Đức Thiện kế nhiệm Lưu Đức Huy trong chức vụ Bộ trưởng Bộ Cơ khí và Luyện kim, Lưu Đức Huy kế nhiệm Nguyễn Công Tạn trong chức vụ Phó Thủ tướng Chính phủ, Nguyễn Công Tạn giữ chức vụ Bộ trưởng Bộ Nông nghiệp và Phát triển Nông thôn từ 1995-10-21 đến 1997-09-26. Đúng hay sai?",3,"[""pol10656"", ""SUCCEEDED"", ""pol3701819"", ""SUCCEEDED"", ""pol1463004"", ""TERM_DURATION"", ""DURATION_từ 1995-10-21 đến 1997-09-26""]",Normal
90,"Phạm Thị Bích Thủy kế nhiệm Nguyễn Hữu Trí trong chức vụ Chánh án Tòa án nhân dân tỉnh Bình Phước, Nguyễn Hữu Trí giữ chức vụ Phó Chánh án Tòa án nhân dân cấp cao tại Thành phố Hồ Chí Minh từ 2018-11-09 đến nay. Đúng hay sai?",2,"[""pol14809091"", ""SUCCEEDED"", ""pol13580000"", ""TERM_DURATION"", ""DURATION_từ 2018-11-09 đến nay""]",Normal
91,"Nguyễn Khắc Định là tiền nhiệm của Nguyễn Hải Ninh trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Hải Ninh giữ chức vụ Phó Vụ trưởng, Thư ký Chánh Văn phòng Trung ương Đảng từ 2011 đến 2013. Đúng hay sai?",2,"[""pol3581718"", ""PRECEDED"", ""pol13478165"", ""TERM_DURATION"", ""DURATION_từ 2011 đến 2013""]",Normal
92,"Nguyễn Thị Thúy Ngần là tiền nhiệm của Nguyễn Thị Kim Ngân trong chức vụ Chủ tịch Quốc hội, Nguyễn Thị Kim Ngân được trao tặng Huy chương 'Tăng cường hợp tác quân sự'-Ba Lan. Đúng hay sai?",2,"[""pol19785738"", ""PRECEDED"", ""pol106956"", ""AWARDED"", ""awa8349_008""]",Normal
93,"Lâm Minh Thành kế nhiệm Tạ Ngọc Tấn trong chức vụ Bí thư Huyện ủy Phú Quốc, Tạ Ngọc Tấn sinh năm 1965. Đúng hay sai?",2,"[""pol19525561"", ""SUCCEEDED"", ""pol257277"", ""BORN_YEAR"", ""YEAR_1965""]",Normal
94,"Lương Cường kế nhiệm Tô Lâm trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Tô Lâm có học vị Tiến sĩ. Đúng hay sai?",2,"[""pol3161938"", ""SUCCEEDED"", ""pol808289"", ""HAS_ACADEMIC_TITLE"", ""aca436788_007""]",Normal
95,"Nguyễn Trọng Nghĩa kế nhiệm Ngô Phương Ly trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Ngô Phương Ly kế nhiệm Nông Quốc Tuấn trong chức vụ Chủ tịch Hội Liên hiệp Thanh niên Việt Nam, Nông Quốc Tuấn giữ chức vụ Ủy viên Ủy ban Quốc gia phòng, chống AIDS, ma túy, mại dâm. từ 2013-05-10 đến 2019-01-10. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol19885953"", ""SUCCEEDED"", ""pol71123"", ""TERM_DURATION"", ""DURATION_từ 2013-05-10 đến 2019-01-10""]",Normal
96,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính có học vị Phó Giáo sư. Đúng hay sai?",2,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""HAS_ACADEMIC_TITLE"", ""aca436788_006""]",Normal
97,"Nguyễn Tấn Hưng là tiền nhiệm của Trần Tuệ Hiền trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Bình Phước, Trần Tuệ Hiền sinh năm 1969 tại Singapore. Đúng hay sai?",2,"[""pol1464720"", ""PRECEDED"", ""pol3710243"", ""BORN_AT"", ""loc46336_001""]",Normal
98,"Lương Cường là tiền nhiệm của Trần Cẩm Tú trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Trần Cẩm Tú sinh năm 1961. Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol622249"", ""BORN_YEAR"", ""YEAR_1961""]",Normal
99,"Hoàng Văn Thái là tiền nhiệm của Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà trong chức vụ Tư lệnh Quân Giải phóng miền Nam Việt Nam, Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà mất năm 1996. Đúng hay sai?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""DIED_YEAR"", ""YEAR_1996""]",Normal
100,"Nguyễn Côn kế nhiệm Nguyễn Công Tạn trong chức vụ Phó Thủ tướng Chính phủ, Nguyễn Công Tạn sinh năm 1935. Đúng hay sai?",2,"[""pol495324"", ""SUCCEEDED"", ""pol1463004"", ""BORN_YEAR"", ""YEAR_1935""]",Normal
101,"Trần Thị Nguyệt Thu là tiền nhiệm của Hoàng Đình Toàn trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Hoàng Đình Toàn là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng giữ chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, (Đã bị cách chức) từ 2021-02-05 đến 2023-03-06. Đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol13566776"", ""PRECEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2021-02-05 đến 2023-03-06""]",Normal
102,"Nguyễn Thị Kim Ngân kế nhiệm Nguyễn Ngọc Hai trong chức vụ Chủ tịch Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chủ tịch Hội đồng Bầu cử Quốc gia, Bí thư Đảng đoàn Quốc hội, Nguyễn Ngọc Hai có học vị Tiến sĩ Kinh tế. Đúng hay sai?",2,"[""pol106956"", ""SUCCEEDED"", ""pol1464685"", ""HAS_ACADEMIC_TITLE"", ""aca642061_002""]",Normal
103,"Võ Viết Thanh kế nhiệm Trần Văn Vệ trong chức vụ Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa VI, Trần Văn Vệ phục vụ trong Công an nhân dân Việt Nam. Đúng hay sai?",2,"[""pol1401081"", ""SUCCEEDED"", ""pol10572600"", ""SERVED_IN"", ""mil436788_001""]",Normal
104,"Trần Thị Trung Chiến kế nhiệm Nguyễn Quốc Triệu trong chức vụ Bộ trưởng Bộ Y tế, Nguyễn Quốc Triệu sinh năm 1951. Đúng hay sai?",2,"[""pol435051"", ""SUCCEEDED"", ""pol107351"", ""BORN_YEAR"", ""YEAR_1951""]",Normal
105,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính là tiền nhiệm của Nguyễn Văn Đua trong chức vụ Trưởng ban Tổ chức Trung ương, Nguyễn Văn Đua giữ chức vụ Ủy viên Trung ương Đảng khóa X, XI, XII, XIII từ 2006-04-24 đến 2024-05-16. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""PRECEDED"", ""pol804933"", ""TERM_DURATION"", ""DURATION_từ 2006-04-24 đến 2024-05-16""]",Normal
106,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc sinh năm 1954. Đúng hay sai?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""BORN_YEAR"", ""YEAR_1954""]",Normal
107,"Nguyễn Minh Triết là tiền nhiệm của Trần Đức Lương trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Trần Đức Lương giữ chức vụ Chủ nhiệm Ủy ban Khoa học và Kỹ thuật của Quốc hội từ 1984-01-07 đến 1987-06-22. Đúng hay sai?",2,"[""pol46776"", ""PRECEDED"", ""pol838"", ""TERM_DURATION"", ""DURATION_từ 1984-01-07 đến 1987-06-22""]",Normal
108,"Lương Cường là tiền nhiệm của Huỳnh Chiến Thắng trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Huỳnh Chiến Thắng là cựu sinh viên của Học viện Chính trị Quốc gia Hồ Chí Minh. Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol3349816"", ""ALUMNUS_OF"", ""alm19547607_002""]",Normal
109,"Đinh Đức Thiện là tiền nhiệm của Phạm Văn Cần trong chức vụ Chủ nhiệm Tổng cục Hậu cần, Phạm Văn Cần phục vụ trong Quân đội nhân dân Việt Nam. Đúng hay sai?",2,"[""pol10656"", ""PRECEDED"", ""pol13989642"", ""SERVED_IN"", ""mil3161938_001""]",Normal
110,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định sinh năm 1964 tại Hoà Bình. Đúng hay sai?",2,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""BORN_AT"", ""loc3581718_001""]",Normal
111,"Lương Cường là tiền nhiệm của Ngô Xuân Lịch trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Ngô Xuân Lịch là tiền nhiệm của Bùi Thị Minh Hoài trong chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, Bùi Thị Minh Hoài giữ chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, (Thường trực từ 2018) từ 2011-01-19 đến 2021-02-02. Đúng hay sai?",3,"[""pol3161938"", ""PRECEDED"", ""pol591117"", ""PRECEDED"", ""pol3719093"", ""TERM_DURATION"", ""DURATION_từ 2011-01-19 đến 2021-02-02""]",Normal
