id,question,hop_count,reasoning_path,variant_type
62,"Lương Cường là tiền nhiệm của Huỳnh Chiến Thắng trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Huỳnh Chiến Thắng là cựu sinh viên của Học viện Chính trị Quốc gia Hồ Chí Minh. Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol3349816"", ""ALUMNUS_OF"", ""alm19547607_002""]",Normal
63,"Đinh Đức Thiện là tiền nhiệm của Phạm Văn Cần trong chức vụ Chủ nhiệm Tổng cục Hậu cần, Phạm Văn Cần phục vụ trong Quân đội nhân dân Việt Nam. Đúng hay sai?",2,"[""pol10656"", ""PRECEDED"", ""pol13989642"", ""SERVED_IN"", ""mil3161938_001""]",Normal
64,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định sinh năm 1964 tại Hoà Bình. Đúng hay sai?",2,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""BORN_AT"", ""loc3581718_001""]",Normal
65,"Lương Cường là tiền nhiệm của Ngô Xuân Lịch trong chức vụ Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, Ngô Xuân Lịch là tiền nhiệm của Bùi Thị Minh Hoài trong chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, Bùi Thị Minh Hoài giữ chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, (Thường trực từ 2018) từ 2011-01-19 đến 2021-02-02. Đúng hay sai?",3,"[""pol3161938"", ""PRECEDED"", ""pol591117"", ""PRECEDED"", ""pol3719093"", ""TERM_DURATION"", ""DURATION_từ 2011-01-19 đến 2021-02-02""]",Normal
66,"Phạm Minh Chính là tiền nhiệm của Trần Hoàn trong chức vụ Trưởng ban Tổ chức Trung ương, Trần Hoàn giữ chức vụ Chủ nhiệm Ủy ban Về các vấn đề xã hội Quốc hội từ 2007-07-23 đến 2016-04-05. Đúng hay sai?",2,"[""pol436788"", ""PRECEDED"", ""pol41292"", ""TERM_DURATION"", ""DURATION_từ 2007-07-23 đến 2016-04-05""]",Normal
67,"Phạm Minh Chính là tiền nhiệm của Nguyễn Văn Đọc trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Nguyễn Văn Đọc sinh năm 1959 tại Hải Phòng. Đúng hay sai?",2,"[""pol436788"", ""PRECEDED"", ""pol3282315"", ""BORN_AT"", ""loc475335_001""]",Normal
68,"Nguyễn Thanh Nghị kế nhiệm Phan Thái Bình trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Phan Thái Bình là tiền nhiệm của Nguyễn Thành Tâm trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh, Nguyễn Thành Tâm giữ chức vụ Bí thư Tỉnh ủy Tây Ninh từ 2020-08-24 đến 2025-02-27. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol3702863"", ""PRECEDED"", ""pol7497553"", ""TERM_DURATION"", ""DURATION_từ 2020-08-24 đến 2025-02-27""]",Normal
69,"Quản Minh Cường là tiền nhiệm của Đỗ Xuân Tuyên trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Đỗ Xuân Tuyên kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa giữ chức vụ Ủy viên Bộ Chính trị khóa X, XI từ 2006-04-24 đến 2016-01-26. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol13466976"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 2006-04-24 đến 2016-01-26""]",Normal
70,"Trần Thanh Mẫn kế nhiệm Nguyễn Tấn Quyên trong chức vụ Bí thư Thành ủy Cần Thơ, Nguyễn Tấn Quyên có học vị Cử nhân Ngữ văn. Đúng hay sai?",2,"[""pol642061"", ""SUCCEEDED"", ""pol590022"", ""HAS_ACADEMIC_TITLE"", ""aca590022_001""]",Normal
71,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa giữ chức vụ Giám đốc Trường Tuyên huấn Trung ương từ 1990 đến 1996. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 1990 đến 1996""]",Normal
72,"Phạm Hoài Nam là tiền nhiệm của Trần Hồng Quảng trong chức vụ Tư lệnh Quân chủng Hải quân, Trần Hồng Quảng sinh năm 1963 tại Hà Nam. Đúng hay sai?",2,"[""pol3234339"", ""PRECEDED"", ""pol11385798"", ""BORN_AT"", ""loc591117_001""]",Normal
73,"Đào Đức Toàn là tiền nhiệm của Tô Ân Xô trong chức vụ Trợ lý Tổng Bí thư, Phụ trách Văn phòng Tổng Bí thư, Tô Ân Xô sinh năm 1963. Đúng hay sai?",2,"[""pol3699014"", ""PRECEDED"", ""pol13806127"", ""BORN_YEAR"", ""YEAR_1963""]",Normal
74,"Nguyễn Xuân Thắng là tiền nhiệm của Bùi Văn Ga trong chức vụ Giám đốc Học viện Chính trị Quốc gia Hồ Chí Minh, Bùi Văn Ga có học vị Tiến sĩ. Đúng hay sai?",2,"[""pol3719106"", ""PRECEDED"", ""pol513940"", ""HAS_ACADEMIC_TITLE"", ""aca436788_007""]",Normal
75,"Trần Lưu Quang là tiền nhiệm của Phan Văn Mãi trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Phan Văn Mãi có học vị Thạc sĩ Quản lí kinh tế. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""HAS_ACADEMIC_TITLE"", ""aca3704997_001""]",Normal
76,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang là tiền nhiệm của Nguyễn Thành Tâm trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh, Nguyễn Thành Tâm giữ chức vụ Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh từ 2016-07-01 đến 2025-02-27. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol7497553"", ""TERM_DURATION"", ""DURATION_từ 2016-07-01 đến 2025-02-27""]",Normal
77,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa sinh năm 1947 tại Thanh Hóa. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""BORN_AT"", ""loc436788_001""]",Normal
78,"Nguyễn Xuân Thắng là tiền nhiệm của Tạ Ngọc Tấn trong chức vụ Giám đốc Học viện Chính trị Quốc gia Hồ Chí Minh, Tạ Ngọc Tấn sinh năm 1954. Đúng hay sai?",2,"[""pol3719106"", ""PRECEDED"", ""pol257277"", ""BORN_YEAR"", ""YEAR_1954""]",Normal
79,"Hoàng Văn Thái kế nhiệm Lê Anh Tuấn trong chức vụ Tư lệnh Quân khu 5, Lê Anh Tuấn được trao tặng Huy chương Quân kỳ Quyết thắng. Đúng hay sai?",2,"[""pol8349"", ""SUCCEEDED"", ""pol3696894"", ""AWARDED"", ""awa11474320_004""]",Normal
80,"Trần Lưu Quang kế nhiệm Tất Thành Cang trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Tất Thành Cang giữ chức vụ Phó Bí thư Thường trực Thành ủy từ unknown đến unknown. Đúng hay sai?",2,"[""pol798260"", ""SUCCEEDED"", ""pol1464924"", ""TERM_DURATION"", ""DURATION_từ unknown đến unknown""]",Normal
81,"Huỳnh Quốc Việt kế nhiệm Lê Thị Ái Nam trong chức vụ Phó Bí thư Thường trực Tỉnh ủy Bạc Liêu, Lê Thị Ái Nam giữ chức vụ Chủ tịch Hội đồng nhân dân tỉnh Bạc Liêu từ 2015-12-11 đến 2021-06-30. Đúng hay sai?",2,"[""pol19661173"", ""SUCCEEDED"", ""pol3709579"", ""TERM_DURATION"", ""DURATION_từ 2015-12-11 đến 2021-06-30""]",Normal
82,"Phạm Minh Chính kế nhiệm Trương Cảnh Tuyên trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Trương Cảnh Tuyên giữ chức vụ Ủy viên dự khuyết Trung ương Đảng khóa X, Ủy viên Trung ương Đảng khóa XI, XII, XIII từ 2006-04-25 đến 2022-12-30. Đúng hay sai?",2,"[""pol436788"", ""SUCCEEDED"", ""pol19919540"", ""TERM_DURATION"", ""DURATION_từ 2006-04-25 đến 2022-12-30""]",Normal
83,"Tô Lâm kế nhiệm Nguyễn Phú Trọng trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Nguyễn Phú Trọng đã từng giữ chức vụ Phó Chủ tịch Hội đồng Bộ trưởng nước Cộng hòa xã hội chủ nghĩa Việt Nam. Đúng hay sai?",2,"[""pol808289"", ""SUCCEEDED"", ""pol46636"", ""SERVED_AS"", ""pos30735_002""]",Normal
84,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Tô Huy Rứa trong chức vụ Trưởng ban Tổ chức Trung ương, Tô Huy Rứa giữ chức vụ Chủ tịch Hội đồng Lý luận Trung ương từ 2007-03-15 đến 2011-03-28. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 2007-03-15 đến 2011-03-28""]",Normal
85,"Quản Minh Cường là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Vũ Đức Đam trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Vũ Đức Đam giữ chức vụ Ủy viên dự khuyết Trung ương Đảng khóa X, Ủy viên Trung ương Đảng khóa XI, XII, XIII từ 2006-04-25 đến 2022-12-30. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol475335"", ""TERM_DURATION"", ""DURATION_từ 2006-04-25 đến 2022-12-30""]",Normal
86,"Trần Văn Rón là tiền nhiệm của Bùi Văn Nghiêm trong chức vụ Phó bí thư thường trực Tỉnh ủy Vĩnh Long, Bùi Văn Nghiêm giữ chức vụ Phó bí thư thường trực Tỉnh ủy Vĩnh Long từ 2019-07-18 đến 2021-05-07. Đúng hay sai?",2,"[""pol3281061"", ""PRECEDED"", ""pol14945457"", ""TERM_DURATION"", ""DURATION_từ 2019-07-18 đến 2021-05-07""]",Normal
87,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng giữ chức vụ Thường trực Ban Bí thư khoá XIII từ 2021 đến 2023. Đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2021 đến 2023""]",Normal
88,"Võ Thị Ánh Xuân kế nhiệm Đặng Thị Ngọc Thịnh trong chức vụ Phó Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Đặng Thị Ngọc Thịnh kế nhiệm Nguyễn Thị Doan trong chức vụ Phó Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Thị Doan giữ chức vụ Ủy viên Trung ương Đảng khóa VIII, IX, X, XI từ 1996-07-01 đến 2016-01-26. Đúng hay sai?",3,"[""pol3280810"", ""SUCCEEDED"", ""pol1463457"", ""SUCCEEDED"", ""pol110161"", ""TERM_DURATION"", ""DURATION_từ 1996-07-01 đến 2016-01-26""]",Normal
89,"Hoàng Đức Nghi kế nhiệm Trần Sự trong chức vụ Bộ trưởng Bộ Vật tư, Trần Sự được trao tặng Huân chương Hồ Chí Minh. Đúng hay sai?",2,"[""pol3670384"", ""SUCCEEDED"", ""pol13375468"", ""AWARDED"", ""awa1462803_001""]",Normal
90,"Nguyễn Trọng Nghĩa kế nhiệm Đặng Thị Kim Liên trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Đặng Thị Kim Liên kế nhiệm Nông Quốc Tuấn trong chức vụ Chủ tịch Hội Liên hiệp Thanh niên Việt Nam, Nông Quốc Tuấn giữ chức vụ Thứ trưởng, Phó Chủ nhiệm Ủy ban Dân tộc Việt Nam (lần 2) từ 2012-06-08 đến 2024-08-01. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol14824885"", ""SUCCEEDED"", ""pol71123"", ""TERM_DURATION"", ""DURATION_từ 2012-06-08 đến 2024-08-01""]",Normal
91,"Nguyễn Thanh Nghị kế nhiệm Trương Quang Được trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trương Quang Được là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Phạm Viết Thanh có học vị Tiến sĩ Quản trị kinh doanh. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol1462803"", ""PRECEDED"", ""pol3702677"", ""HAS_ACADEMIC_TITLE"", ""aca3702677_001""]",Normal
92,"Nghiêm Xuân Thành là tiền nhiệm của Nguyễn Khắc Định trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Nguyễn Khắc Định kế nhiệm Lê Thanh Quang trong chức vụ Bí thư Tỉnh ủy Khánh Hòa, Lê Thanh Quang sinh năm 1960 tại Khánh Hòa. Đúng hay sai?",3,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""SUCCEEDED"", ""pol3708911"", ""BORN_AT"", ""loc3708911_001""]",Normal
93,"Đinh Đức Thiện kế nhiệm Đỗ Văn Bảnh trong chức vụ Bộ trưởng Bộ Cơ khí và Luyện kim, Đỗ Văn Bảnh kế nhiệm Nguyễn Công Tạn trong chức vụ Phó Thủ tướng Chính phủ, Nguyễn Công Tạn sinh năm 1935 tại Thái Bình. Đúng hay sai?",3,"[""pol10656"", ""SUCCEEDED"", ""pol19857341"", ""SUCCEEDED"", ""pol1463004"", ""BORN_AT"", ""loc3354765_001""]",Normal
94,"Nguyễn Sỹ Thăng là tiền nhiệm của Dương Đình Thông trong chức vụ Chính ủy Quân khu 1, Dương Đình Thông phục vụ trong Quân đội nhân dân Việt Nam. Đúng hay sai?",2,"[""pol3169187"", ""PRECEDED"", ""pol3698501"", ""SERVED_IN"", ""mil3161938_001""]",Normal
95,"Nguyễn Trọng Nghĩa kế nhiệm Trần Văn Vệ trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Trần Văn Vệ kế nhiệm Đào Ngọc Dung trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Đào Ngọc Dung giữ chức vụ Bộ trưởng Bộ Dân tộc và Tôn giáo từ 2025-02-18 đến nay. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol10572600"", ""SUCCEEDED"", ""pol579243"", ""TERM_DURATION"", ""DURATION_từ 2025-02-18 đến nay""]",Normal
96,"Trương Văn Sáu là tiền nhiệm của Đỗ Thị Hoàng trong chức vụ Phó chủ tịch Ủy ban Nhân dân tỉnh Vĩnh Long, Đỗ Thị Hoàng là tiền nhiệm của Nguyễn Văn Quang trong chức vụ Phó Bí thư Tỉnh ủy, Nguyễn Văn Quang sinh năm 1959. Đúng hay sai?",3,"[""pol1464837"", ""PRECEDED"", ""pol13056084"", ""PRECEDED"", ""pol3710613"", ""BORN_YEAR"", ""YEAR_1959""]",Normal
97,"Nguyễn Thị Thúy Ngần là tiền nhiệm của Nguyễn Thị Kim Ngân trong chức vụ Chủ tịch Quốc hội, Nguyễn Thị Kim Ngân kế nhiệm Nguyễn Sinh Hùng trong chức vụ Chủ tịch Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chủ tịch Hội đồng Bầu cử Quốc gia, Bí thư Đảng đoàn Quốc hội, Nguyễn Sinh Hùng sinh năm 1946 tại Nghệ An. Đúng hay sai?",3,"[""pol19785738"", ""PRECEDED"", ""pol106956"", ""SUCCEEDED"", ""pol47134"", ""BORN_AT"", ""loc1463498_001""]",Normal
98,"Phan Thị Thanh Tâm là tiền nhiệm của Võ Văn Thưởng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng sinh năm 1970 tại Lâm Đồng. Đúng hay sai?",2,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""BORN_AT"", ""loc3281140_001""]",Normal
99,"Nguyễn Đức Long là tiền nhiệm của Nguyễn Văn Thắng trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Quảng Ninh, Nguyễn Văn Thắng giữ chức vụ Phó Bí thư Tỉnh ủy Quảng Ninh từ 2019-06-27 đến 2020-10-11. Đúng hay sai?",2,"[""pol3705037"", ""PRECEDED"", ""pol3719474"", ""TERM_DURATION"", ""DURATION_từ 2019-06-27 đến 2020-10-11""]",Normal
100,"Nguyễn Văn An kế nhiệm Nông Đức Mạnh trong chức vụ Chủ tịch Quốc hội nuớc, Cộng hòa Xã hội chủ nghĩa Việt Nam, Nông Đức Mạnh kế nhiệm Lê Khả Phiêu trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Bí thư Quân ủy Trung ương, Lê Khả Phiêu tham gia chiến dịch Chiến dịch Đường 9-Nam Lào. Đúng hay sai?",3,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""SUCCEEDED"", ""pol24330"", ""FOUGHT_IN"", ""cam55006_005""]",Normal
101,"Phạm Hoài Nam là tiền nhiệm của Trần Thanh Nghiêm trong chức vụ Tư lệnh Quân chủng Hải quân, Trần Thanh Nghiêm giữ chức vụ Ủy viên Trung ương Đảng khóa XIII từ 2021-01-30 đến nay. Đúng hay sai?",2,"[""pol3234339"", ""PRECEDED"", ""pol15254839"", ""TERM_DURATION"", ""DURATION_từ 2021-01-30 đến nay""]",Normal
102,"Phan Văn Giang là tiền nhiệm của Y Biêr Niê trong chức vụ Tổng Tham mưu trưởng Quân đội nhân dân Việt Nam, Y Biêr Niê sinh năm 1963 tại Hà Nội. Đúng hay sai?",2,"[""pol3169162"", ""PRECEDED"", ""pol3700184"", ""BORN_AT"", ""loc3698506_001""]",Normal
103,"Võ Thị Ánh Xuân kế nhiệm Đặng Thị Ngọc Thịnh trong chức vụ Phó Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Đặng Thị Ngọc Thịnh có học vị Thạc sĩ ngành Thủy lợi. Đúng hay sai?",2,"[""pol3280810"", ""SUCCEEDED"", ""pol1463457"", ""HAS_ACADEMIC_TITLE"", ""aca14994998_002""]",Normal
104,"Trần Lưu Quang là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Phạm Viết Thanh có học vị Tiến sĩ Quản trị kinh doanh. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3702677"", ""HAS_ACADEMIC_TITLE"", ""aca3702677_001""]",Normal
105,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang sinh năm 1967. Đúng hay sai?",2,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""BORN_YEAR"", ""YEAR_1967""]",Normal
106,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Võ Văn Thưởng là cựu sinh viên của Đại học Tổng hợp Quốc gia mang tên M.V.Lomonosov. Đúng hay sai?",2,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""ALUMNUS_OF"", ""alm325204_001""]",Normal
107,"Trần Lưu Quang là tiền nhiệm của Đoàn Khuê trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Đoàn Khuê kế nhiệm Nguyễn Hồng Lĩnh trong chức vụ Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu, Nguyễn Hồng Lĩnh giữ chức vụ Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu từ 2011-06-21 đến 2021-07-22. Đúng hay sai?",3,"[""pol798260"", ""PRECEDED"", ""pol46742"", ""SUCCEEDED"", ""pol1464760"", ""TERM_DURATION"", ""DURATION_từ 2011-06-21 đến 2021-07-22""]",Normal
108,"Đào Hồng Lan là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bộ trưởng Bộ Y tế, Phạm Viết Thanh kế nhiệm Nguyễn Quốc Triệu trong chức vụ Bộ trưởng Bộ Y tế, Nguyễn Quốc Triệu giữ chức vụ Trưởng Ban Bảo vệ, Chăm sóc sức khỏe cán bộ Trung ương từ 2011-09-21 đến 2019-06-21. Đúng hay sai?",3,"[""pol7503946"", ""PRECEDED"", ""pol3702677"", ""SUCCEEDED"", ""pol107351"", ""TERM_DURATION"", ""DURATION_từ 2011-09-21 đến 2019-06-21""]",Normal
109,"Bùi Quang Vinh kế nhiệm Võ Hồng Phúc trong chức vụ Bộ trưởng Bộ Kế hoạch và Đầu tư Việt Nam, Võ Hồng Phúc kế nhiệm Trịnh Văn Chiến trong chức vụ Bộ trưởng Bộ Kế hoạch và Đầu tư, Trịnh Văn Chiến là cựu sinh viên của Đại học Kinh tế Quốc dân Plekhanov (Moskva). Đúng hay sai?",3,"[""pol626284"", ""SUCCEEDED"", ""pol63818"", ""SUCCEEDED"", ""pol3281066"", ""ALUMNUS_OF"", ""alm1462810_001""]",Normal
